pair_ID	entailment_judgment	label	prediction	prediction_scores	target_scores
3334	NEUTRAL	0	0	1.9	3.2076154
3335	ENTAILMENT	1	0	4.5	3.484073
3337	ENTAILMENT	1	0	4.7	3.5400877
3341	NEUTRAL	0	0	3.1	3.4416502
3343	NEUTRAL	0	0	2.6	3.5911791
3348	ENTAILMENT	1	2	4.9	3.486056
3350	ENTAILMENT	1	0	4.4	3.6902945
3352	NEUTRAL	0	2	3.0	3.1229868
3354	ENTAILMENT	1	0	4.4	3.5524423
3355	ENTAILMENT	1	0	4.6	3.4196205
3360	NEUTRAL	0	0	4.0	3.416808
3365	CONTRADICTION	2	0	3.5	3.2380197
3377	CONTRADICTION	2	0	3.9	3.3621345
3379	NEUTRAL	0	0	1.4	3.4484127
3380	NEUTRAL	0	0	1.4	3.3899655
3381	NEUTRAL	0	0	1.7	3.269656
3383	NEUTRAL	0	0	1.4	3.2195442
3387	CONTRADICTION	2	0	3.5	3.5368106
3388	ENTAILMENT	1	0	4.6	3.416861
3390	ENTAILMENT	1	0	4.9	3.4617472
3391	CONTRADICTION	2	0	4.3	3.410809
3392	ENTAILMENT	1	0	4.9	3.4254992
3393	ENTAILMENT	1	2	4.8	3.2904348
3394	CONTRADICTION	2	2	3.2	3.3449428
3399	NEUTRAL	0	0	4.2	3.5688205
3401	NEUTRAL	0	0	3.9	3.5648663
3402	ENTAILMENT	1	0	4.7	3.3450613
3403	NEUTRAL	0	0	3.8	3.271419
3404	ENTAILMENT	1	0	5.0	3.643463
3406	ENTAILMENT	1	0	4.4	3.415938
3408	ENTAILMENT	1	0	4.6	3.3552308
3409	NEUTRAL	0	0	4.1	3.4225097
3410	ENTAILMENT	1	0	4.7	3.2984006
3415	CONTRADICTION	2	0	2.7	3.2669096
3417	NEUTRAL	0	0	2.5	3.2230248
3419	NEUTRAL	0	0	2.4	3.273155
3421	NEUTRAL	0	0	3.4	3.4498477
3423	CONTRADICTION	2	0	3.8	3.2789612
3430	NEUTRAL	0	0	3.2	3.1536772
3431	NEUTRAL	0	0	1.5	3.1664224
3434	CONTRADICTION	2	0	3.4	3.4222884
3439	ENTAILMENT	1	0	4.2	3.6663854
3441	ENTAILMENT	1	0	4.8	3.614837
3442	ENTAILMENT	1	0	4.1	3.392685
3445	NEUTRAL	0	0	3.2	3.370634
3446	NEUTRAL	0	0	3.3	3.350971
3447	NEUTRAL	0	0	3.7	3.4642444
3449	ENTAILMENT	1	0	4.4	3.440869
3450	NEUTRAL	0	0	3.6	3.4076371
3455	NEUTRAL	0	0	4.0	3.4503741
3456	NEUTRAL	0	0	3.7	3.6608844
3457	NEUTRAL	0	0	3.7	3.641628
3458	NEUTRAL	0	0	3.1	3.448939
3463	CONTRADICTION	2	0	3.8	3.2977817
3464	ENTAILMENT	1	0	4.6	3.2496297
3466	ENTAILMENT	1	0	4.5	3.423694
3469	ENTAILMENT	1	0	4.3	3.0875404
3470	NEUTRAL	0	0	1.5	3.3184721
3473	NEUTRAL	0	0	3.45	3.264302
3474	NEUTRAL	0	0	1.7	3.2659247
3475	NEUTRAL	0	0	2.4	3.0441766
3476	NEUTRAL	0	0	1.5	3.077847
3477	NEUTRAL	0	0	1.1	3.3428369
3478	NEUTRAL	0	0	2.1	3.2594554
3481	CONTRADICTION	2	0	3.3	3.6635685
3482	NEUTRAL	0	0	3.2	3.6574204
3483	ENTAILMENT	1	0	4.8	3.7257295
3489	NEUTRAL	0	0	3.8	3.6614528
3490	NEUTRAL	0	0	3.9	3.5759404
3493	ENTAILMENT	1	0	5.0	3.5469859
3497	NEUTRAL	0	0	3.9	3.2048602
3498	NEUTRAL	0	0	3.835	3.474716
3499	NEUTRAL	0	0	2.6	3.609363
3502	CONTRADICTION	2	0	4.4	3.4003828
3506	ENTAILMENT	1	2	4.9	3.3674138
3509	CONTRADICTION	2	0	2.9	3.2699213
3513	ENTAILMENT	1	0	4.9	3.1040273
3515	ENTAILMENT	1	0	4.7	3.4693992
3519	NEUTRAL	0	0	3.6	3.1302736
3520	NEUTRAL	0	0	3.1	3.0909445
3521	NEUTRAL	0	0	3.5	3.1531205
3522	ENTAILMENT	1	0	4.9	3.3305867
3523	CONTRADICTION	2	0	3.615	3.1770787
3524	ENTAILMENT	1	0	4.9	3.4646082
3525	CONTRADICTION	2	0	3.4	3.6445749
3526	NEUTRAL	0	0	3.2	3.6144006
3527	ENTAILMENT	1	0	4.6	3.4453526
3531	CONTRADICTION	2	0	3.0	3.2013817
3532	ENTAILMENT	1	0	4.5	3.536123
3535	NEUTRAL	0	0	2.7	3.3962922
3540	NEUTRAL	0	0	3.915	3.6760337
3545	NEUTRAL	0	0	3.1	2.9929483
3550	NEUTRAL	0	0	2.1	3.0843234
3551	NEUTRAL	0	0	2.4	3.0724337
3553	ENTAILMENT	1	0	4.6	3.582862
3555	ENTAILMENT	1	0	4.6	3.446128
3557	NEUTRAL	0	0	3.1	3.479118
3558	ENTAILMENT	1	0	4.1	3.4853084
3559	NEUTRAL	0	0	2.6	3.5724766
3560	NEUTRAL	0	0	3.1	3.5135086
3562	CONTRADICTION	2	0	4.2	3.4295964
3563	ENTAILMENT	1	0	4.4	3.4363017
3564	ENTAILMENT	1	0	4.7	3.2051127
3570	CONTRADICTION	2	0	3.5	3.395608
3573	NEUTRAL	0	0	2.8	3.4613092
3575	ENTAILMENT	1	0	4.8	3.1210449
3578	CONTRADICTION	2	0	4.0	3.458319
3581	NEUTRAL	0	0	2.4	3.3427424
3583	NEUTRAL	0	0	3.035	3.2580504
3585	CONTRADICTION	2	0	4.3	3.2380774
3587	NEUTRAL	0	0	3.5	3.2848597
3588	ENTAILMENT	1	0	4.7	3.2612994
3590	ENTAILMENT	1	0	4.8	3.2413206
3591	CONTRADICTION	2	0	4.5	3.3518605
3593	ENTAILMENT	1	0	4.5	3.088885
3594	NEUTRAL	0	0	2.8	3.043765
3595	ENTAILMENT	1	0	4.9	3.271788
3596	CONTRADICTION	2	0	4.1	3.3586283
3597	NEUTRAL	0	0	2.8	3.2826633
3599	NEUTRAL	0	0	3.8	3.3744519
3600	ENTAILMENT	1	0	4.1	3.094463
3601	ENTAILMENT	1	0	4.3	3.3025122
3604	ENTAILMENT	1	0	5.0	3.5199199
3605	NEUTRAL	0	0	3.4	3.3914132
3606	ENTAILMENT	1	0	4.9	3.6740463
3608	NEUTRAL	0	0	3.1	3.6597543
3609	NEUTRAL	0	0	3.1	3.303142
3610	NEUTRAL	0	0	2.6	3.2903423
3612	NEUTRAL	0	0	2.5	3.5330358
3613	NEUTRAL	0	0	2.2	3.6310067
3615	ENTAILMENT	1	0	4.9	3.3108954
3616	CONTRADICTION	2	0	3.5	3.1485631
3617	ENTAILMENT	1	0	4.5	3.3272665
3619	ENTAILMENT	1	0	4.3	3.3363566
3621	ENTAILMENT	1	0	4.1	3.2229354
3622	NEUTRAL	0	0	3.9	3.1924148
3628	NEUTRAL	0	0	3.535	3.6893961
3631	NEUTRAL	0	0	2.6	3.3625402
3632	ENTAILMENT	1	0	4.2	3.2969298
3634	NEUTRAL	0	0	4.4	3.3627262
3636	CONTRADICTION	2	0	2.1	3.455445
3637	ENTAILMENT	1	0	5.0	3.602586
3641	ENTAILMENT	1	0	4.2	3.5773525
3642	NEUTRAL	0	0	3.2	3.5538833
3644	ENTAILMENT	1	0	4.3	3.8030908
3645	NEUTRAL	0	0	3.6	3.8158622
3648	CONTRADICTION	2	0	4.0	3.5834513
3652	NEUTRAL	0	0	3.285	3.5060825
3654	NEUTRAL	0	0	2.9	3.809677
3655	NEUTRAL	0	0	3.5	3.8037858
3656	NEUTRAL	0	0	3.3	3.7973814
3659	ENTAILMENT	1	0	4.8	3.517757
3660	NEUTRAL	0	0	3.8	3.5175848
3662	NEUTRAL	0	0	1.8	3.392462
3663	NEUTRAL	0	0	2.4	3.4622045
3664	NEUTRAL	0	0	2.6	3.406786
3665	NEUTRAL	0	0	2.3	3.3796237
3667	NEUTRAL	0	0	3.1	3.320778
3671	NEUTRAL	0	0	2.3	3.4783616
3674	NEUTRAL	0	0	2.7	3.3738565
3675	NEUTRAL	0	0	2.0	3.4591484
3676	NEUTRAL	0	0	3.6	3.3028286
3677	ENTAILMENT	1	0	4.6	3.5083623
3678	NEUTRAL	0	0	2.5	3.4218633
3679	ENTAILMENT	1	0	4.8	3.4623394
3681	ENTAILMENT	1	0	4.6	3.4136248
3683	NEUTRAL	0	0	3.8	3.3538043
3688	ENTAILMENT	1	0	4.8	3.8840103
3698	ENTAILMENT	1	0	5.0	3.8809962
3700	NEUTRAL	0	0	3.6	3.030163
3704	CONTRADICTION	2	0	3.0	3.0821319
3706	NEUTRAL	0	0	3.6	3.0812058
3714	NEUTRAL	0	0	3.6	3.5028455
3715	NEUTRAL	0	0	3.2	3.5833597
3716	ENTAILMENT	1	0	4.6	3.6120577
3717	CONTRADICTION	2	0	3.1	3.5758448
3722	CONTRADICTION	2	0	3.9	3.6154988
3723	NEUTRAL	0	0	3.7	3.626964
3724	NEUTRAL	0	0	3.0	3.589992
3726	CONTRADICTION	2	0	3.1	3.4726532
3729	NEUTRAL	0	0	4.1	3.731434
3730	NEUTRAL	0	0	3.9	3.731918
3731	ENTAILMENT	1	0	4.8	3.7495673
3732	NEUTRAL	0	0	3.4	3.7320607
3734	NEUTRAL	0	0	3.5	3.7831569
3735	NEUTRAL	0	0	3.1	3.6640582
3738	NEUTRAL	0	0	3.2	3.8185318
3741	ENTAILMENT	1	0	4.5	3.3470232
3744	CONTRADICTION	2	0	3.7	3.1833675
3745	NEUTRAL	0	0	3.2	3.1560302
3749	NEUTRAL	0	0	3.6	3.2639165
3754	ENTAILMENT	1	0	4.5	3.3821793
3757	CONTRADICTION	2	0	3.4	3.411381
3760	CONTRADICTION	2	0	3.5	3.5260923
3763	ENTAILMENT	1	0	5.0	3.4565911
3764	NEUTRAL	0	0	3.1	3.640661
3768	ENTAILMENT	1	0	4.9	3.6284144
3769	NEUTRAL	0	0	3.3	3.6342545
3771	CONTRADICTION	2	0	3.7	3.6845214
3772	ENTAILMENT	1	0	4.9	3.4634242
3773	CONTRADICTION	2	0	3.7	3.6853373
3775	NEUTRAL	0	0	3.6	3.7193065
3778	NEUTRAL	0	0	2.8	3.3533256
3782	NEUTRAL	0	0	2.8	3.4422953
3786	NEUTRAL	0	0	4.0	3.35985
3787	NEUTRAL	0	0	2.3	3.296113
3791	NEUTRAL	0	0	3.6	3.537618
3792	ENTAILMENT	1	0	4.8	3.3779764
3793	CONTRADICTION	2	0	4.2	3.379169
3794	NEUTRAL	0	0	3.2	3.4038157
3796	NEUTRAL	0	0	3.8	3.4687157
3798	ENTAILMENT	1	0	4.665	3.4609513
3802	CONTRADICTION	2	0	3.7	3.5374591
3806	ENTAILMENT	1	0	4.3	3.4358287
3808	NEUTRAL	0	0	2.25	3.5391834
3810	NEUTRAL	0	0	2.4	3.6655602
3811	NEUTRAL	0	0	2.7	3.2572396
3813	CONTRADICTION	2	0	3.2	3.3275805
3815	ENTAILMENT	1	0	5.0	3.812854
3816	CONTRADICTION	2	0	4.2	3.5646915
3817	ENTAILMENT	1	0	4.9	3.7877138
3818	NEUTRAL	0	0	3.3	3.5131679
3819	ENTAILMENT	1	0	4.4	3.3855393
3822	ENTAILMENT	1	0	4.4	3.366053
3824	NEUTRAL	0	0	4.0	3.2112694
3829	ENTAILMENT	1	0	4.8	3.0696106
3830	NEUTRAL	0	0	3.4	2.9774299
3832	ENTAILMENT	1	0	4.8	3.186585
3833	CONTRADICTION	2	0	3.9	3.2717638
3835	CONTRADICTION	2	0	3.2	3.5624335
3837	ENTAILMENT	1	0	4.4	3.5576115
3841	CONTRADICTION	2	0	4.0	3.5792086
3842	ENTAILMENT	1	0	4.3	3.5854082
3843	ENTAILMENT	1	0	4.5	3.4475534
3848	NEUTRAL	0	0	4.3	3.2212858
3849	CONTRADICTION	2	0	3.0	3.1984854
3850	ENTAILMENT	1	0	3.9	3.342981
3851	NEUTRAL	0	0	3.4	3.1695824
3854	ENTAILMENT	1	0	4.435	3.5043528
3858	NEUTRAL	0	0	4.1	3.7277868
3859	NEUTRAL	0	0	3.8	3.6006212
3863	NEUTRAL	0	0	2.7	3.737379
3865	ENTAILMENT	1	0	4.7	3.5183403
3867	ENTAILMENT	1	0	5.0	3.4883637
3875	ENTAILMENT	1	0	4.3	3.389662
3876	ENTAILMENT	1	0	4.5	3.545988
3877	NEUTRAL	0	0	2.5	3.4203684
3878	ENTAILMENT	1	0	5.0	3.458516
3879	CONTRADICTION	2	0	3.9	3.4543512
3881	CONTRADICTION	2	0	3.2	3.410586
3888	NEUTRAL	0	0	2.8	3.014109
3889	NEUTRAL	0	0	2.4	3.029306
3890	NEUTRAL	0	0	2.4	3.1156845
3891	NEUTRAL	0	0	3.4	2.9958346
3894	ENTAILMENT	1	0	5.0	3.554414
3896	ENTAILMENT	1	0	4.8	3.344398
3900	NEUTRAL	0	0	3.7	3.2414439
3902	NEUTRAL	0	0	3.4	3.2315931
3906	CONTRADICTION	2	0	2.5	3.4497936
3907	ENTAILMENT	1	0	4.2	3.6545095
3911	ENTAILMENT	1	0	4.2	3.5541928
3913	CONTRADICTION	2	0	3.6	3.2219262
3916	NEUTRAL	0	0	4.1	3.5675895
3918	ENTAILMENT	1	0	4.3	3.464972
3919	CONTRADICTION	2	0	3.4	3.3168776
3923	NEUTRAL	0	0	3.7	3.3703592
3925	NEUTRAL	0	0	3.3	3.5635529
3926	NEUTRAL	0	0	2.9	3.5693867
3927	NEUTRAL	0	0	2.1	3.5358343
3928	NEUTRAL	0	0	1.8	3.5088022
3931	NEUTRAL	0	0	1.6	3.5441828
3932	NEUTRAL	0	0	2.2	3.5337856
3933	NEUTRAL	0	0	2.2	3.509995
3937	NEUTRAL	0	0	2.4	3.331603
3944	CONTRADICTION	2	0	3.5	3.850912
3945	ENTAILMENT	1	0	4.6	3.5291536
3946	CONTRADICTION	2	0	3.6	3.710942
3950	CONTRADICTION	2	0	3.1	3.8324733
3952	ENTAILMENT	1	0	4.9	3.6780431
3953	NEUTRAL	0	0	3.5	3.6259165
3954	ENTAILMENT	1	0	4.9	3.69389
3959	NEUTRAL	0	0	2.2	3.8397334
3960	ENTAILMENT	1	0	4.4	3.6630187
3962	ENTAILMENT	1	0	4.2	3.6623163
3963	ENTAILMENT	1	0	4.9	3.3462849
3964	NEUTRAL	0	0	3.9	3.3988245
3965	ENTAILMENT	1	0	4.8	3.4527
3966	CONTRADICTION	2	0	3.8	3.3371768
3967	NEUTRAL	0	0	3.6	3.2753165
3968	NEUTRAL	0	0	2.3	3.26135
3969	NEUTRAL	0	0	2.5	3.4539135
3971	NEUTRAL	0	0	3.2	3.3333225
3974	ENTAILMENT	1	0	4.9	3.0864084
3975	NEUTRAL	0	0	3.4	3.1739082
3977	NEUTRAL	0	0	3.3	3.520168
3978	NEUTRAL	0	0	4.27	3.4342334
3979	CONTRADICTION	2	0	3.6	3.2893348
3981	ENTAILMENT	1	0	5.0	3.4136064
3983	ENTAILMENT	1	0	5.0	3.0390513
3988	NEUTRAL	0	0	2.5	3.092035
3991	CONTRADICTION	2	0	3.7	3.2854276
3997	NEUTRAL	0	0	2.0	3.2059858
4000	NEUTRAL	0	0	2.5	3.4554625
4003	NEUTRAL	0	0	3.1	3.15015
4005	CONTRADICTION	2	0	4.1	3.3730338
4008	ENTAILMENT	1	0	4.3	3.4896803
4009	NEUTRAL	0	0	3.8	3.3404503
4010	NEUTRAL	0	0	3.5	3.3356285
4016	CONTRADICTION	2	0	3.6	3.3843083
4018	ENTAILMENT	1	0	4.5	3.6443064
4019	NEUTRAL	0	0	3.9	3.6344752
4022	CONTRADICTION	2	0	3.4	3.6235416
4023	NEUTRAL	0	0	2.3	3.5179315
4024	ENTAILMENT	1	0	4.8	3.6387546
4025	ENTAILMENT	1	0	4.9	3.4993944
4026	NEUTRAL	0	0	3.7	3.511471
4027	ENTAILMENT	1	0	4.8	3.581756
4029	NEUTRAL	0	0	3.1	3.572466
4030	NEUTRAL	0	0	3.5	3.6283495
4032	NEUTRAL	0	0	2.7	3.6391866
4035	NEUTRAL	0	0	3.9	3.6292503
4039	NEUTRAL	0	0	3.8	3.2182543
4042	NEUTRAL	0	0	4.3	3.7502644
4044	NEUTRAL	0	0	4.2	3.6243281
4048	CONTRADICTION	2	0	3.0	3.3902123
4051	ENTAILMENT	1	0	3.9	3.3616998
4052	NEUTRAL	0	0	2.4	3.0716128
4053	ENTAILMENT	1	0	4.2	3.3323734
4055	CONTRADICTION	2	0	3.4	3.577147
4057	CONTRADICTION	2	0	3.6	3.33771
4059	NEUTRAL	0	0	2.3	3.5715806
4064	CONTRADICTION	2	0	3.235	3.602209
4070	NEUTRAL	0	0	3.6	3.6684968
4073	NEUTRAL	0	0	3.6	3.6072273
4075	NEUTRAL	0	0	3.635	3.389084
4077	CONTRADICTION	2	0	4.2	3.435713
4078	NEUTRAL	0	0	2.9	3.331771
4080	CONTRADICTION	2	0	4.3	3.2368646
4081	NEUTRAL	0	0	3.0	3.4770455
4082	ENTAILMENT	1	0	5.0	3.4626665
4089	CONTRADICTION	2	0	3.9	3.5167122
4091	NEUTRAL	0	0	3.5	3.3419144
4092	CONTRADICTION	2	0	3.5	3.6822839
4093	NEUTRAL	0	0	4.6	3.5238562
4095	NEUTRAL	0	0	4.0	3.5568106
4096	NEUTRAL	0	0	3.3	3.3283954
4097	ENTAILMENT	1	0	4.6	3.2293162
4098	ENTAILMENT	1	0	4.5	3.3179722
4099	NEUTRAL	0	0	3.2	3.3231251
4101	CONTRADICTION	2	0	3.1	3.358387
4103	NEUTRAL	0	0	2.7	3.2468574
4104	NEUTRAL	0	2	3.0	3.3265522
4106	NEUTRAL	0	0	3.1	3.264913
4107	ENTAILMENT	1	0	5.0	3.1845872
4110	CONTRADICTION	2	0	3.2	3.3992531
4111	ENTAILMENT	1	0	4.4	3.3432379
4116	ENTAILMENT	1	0	4.9	3.5369341
4121	NEUTRAL	0	0	3.8	3.6349618
4122	NEUTRAL	0	0	4.3	3.7312353
4124	NEUTRAL	0	0	4.3	3.4779494
4128	CONTRADICTION	2	0	3.4	3.6140988
4129	NEUTRAL	0	0	2.4	3.7942474
4130	NEUTRAL	0	0	3.8	3.6907024
4131	NEUTRAL	0	0	2.9	3.7938333
4138	ENTAILMENT	1	0	4.6	3.4919431
4139	CONTRADICTION	2	0	3.2	3.5791762
4143	NEUTRAL	0	0	3.2	3.6186662
4144	NEUTRAL	0	0	2.8	3.6104217
4150	ENTAILMENT	1	0	3.3	2.8578663
4151	NEUTRAL	0	0	2.8	3.013916
4153	NEUTRAL	0	0	3.5	3.007008
4158	NEUTRAL	0	0	2.6	3.28388
4159	NEUTRAL	0	0	3.7	2.9641325
4160	NEUTRAL	0	0	3.0	3.580449
4161	NEUTRAL	0	0	2.615	3.3583632
4166	NEUTRAL	0	0	3.2	3.7551358
4167	NEUTRAL	0	0	3.5	3.7009327
4169	NEUTRAL	0	0	3.8	3.6717203
4170	NEUTRAL	0	0	3.6	3.6747382
4171	NEUTRAL	0	0	4.0	3.7394247
4172	ENTAILMENT	1	0	4.7	2.9812253
4175	CONTRADICTION	2	0	3.8	3.059467
4177	NEUTRAL	0	0	3.0	3.0632694
4180	ENTAILMENT	1	0	4.4	2.9868085
4182	CONTRADICTION	2	0	3.6	3.480413
4184	CONTRADICTION	2	0	4.5	3.5195687
4186	NEUTRAL	0	0	3.9	3.5765195
4188	NEUTRAL	0	0	1.9	3.5312543
4189	NEUTRAL	0	0	3.9	3.485376
4190	NEUTRAL	0	0	2.8	3.4953907
4192	ENTAILMENT	1	0	4.8	3.130418
4198	NEUTRAL	0	0	2.1	3.4559
4200	NEUTRAL	0	0	2.4	3.0767615
4201	ENTAILMENT	1	0	5.0	3.144364
4203	ENTAILMENT	1	0	4.4	3.2453809
4204	CONTRADICTION	2	0	3.2	3.570737
4206	CONTRADICTION	2	0	3.6	3.3952067
4208	NEUTRAL	0	0	3.7	3.5087872
4210	ENTAILMENT	1	0	5.0	3.04354
4211	CONTRADICTION	2	0	3.5	3.1330194
4215	NEUTRAL	0	0	3.3	3.095191
4217	NEUTRAL	0	0	1.9	3.3905754
4218	NEUTRAL	0	0	3.5	3.0977566
4222	CONTRADICTION	2	0	3.2	3.8238146
4224	NEUTRAL	0	0	2.7	3.7914655
4225	ENTAILMENT	1	0	3.7	3.3829567
4226	NEUTRAL	0	0	2.3	3.6284962
4227	NEUTRAL	0	0	4.1	3.651415
4229	NEUTRAL	0	2	3.1	3.1308
4230	ENTAILMENT	1	2	4.6	2.9168363
4233	NEUTRAL	0	2	1.3	3.0179317
4234	NEUTRAL	0	0	1.45	3.3922405
4237	ENTAILMENT	1	0	4.9	3.148287
4240	CONTRADICTION	2	0	3.2	3.1322103
4241	NEUTRAL	0	0	2.9	3.1733847
4243	NEUTRAL	0	0	3.0	3.3489728
4245	NEUTRAL	0	0	2.7	3.136823
4249	CONTRADICTION	2	0	3.5	3.3640978
4250	NEUTRAL	0	0	3.4	3.600896
4255	CONTRADICTION	2	0	4.3	3.0638216
4256	ENTAILMENT	1	0	4.4	3.391539
4258	NEUTRAL	0	0	2.9	3.52548
4261	NEUTRAL	0	0	1.4	3.4138756
4262	NEUTRAL	0	0	1.2	3.4623709
4263	NEUTRAL	0	0	1.4	3.5361645
4264	NEUTRAL	0	0	1.3	3.2604823
4268	ENTAILMENT	1	0	4.9	3.4740841
4270	ENTAILMENT	1	0	4.7	3.4720824
4271	NEUTRAL	0	0	4.0	3.6160262
4273	NEUTRAL	0	0	3.7	3.5697856
4276	CONTRADICTION	2	0	4.05	3.2312841
4278	NEUTRAL	0	0	3.6	3.6802464
4281	ENTAILMENT	1	0	4.6	3.6548634
4285	CONTRADICTION	2	0	3.4	3.2735257
4286	ENTAILMENT	1	0	5.0	3.2642481
4292	ENTAILMENT	1	0	4.4	3.2287192
4293	ENTAILMENT	1	0	4.9	3.2290914
4294	NEUTRAL	0	0	3.4	3.297265
4296	CONTRADICTION	2	0	3.8	3.546455
4297	ENTAILMENT	1	0	4.7	3.5964894
4298	CONTRADICTION	2	0	2.8	3.1922143
4300	NEUTRAL	0	0	4.4	3.5654523
4302	ENTAILMENT	1	0	4.8	3.15074
4303	CONTRADICTION	2	0	3.3	3.017355
4309	NEUTRAL	0	0	1.0	3.0080175
4310	NEUTRAL	0	0	1.0	3.1677406
4311	ENTAILMENT	1	0	4.8	3.1174078
4313	ENTAILMENT	1	0	4.9	3.0205383
4314	NEUTRAL	0	0	3.6	2.940704
4317	NEUTRAL	0	0	2.4	3.0994327
4319	NEUTRAL	0	0	2.7	3.039147
4324	CONTRADICTION	2	0	2.8	3.084266
4326	ENTAILMENT	1	0	4.4	2.9449558
4327	CONTRADICTION	2	0	4.1	3.1988218
4331	NEUTRAL	0	0	2.6	3.1896927
4332	ENTAILMENT	1	0	5.0	2.9834204
4333	ENTAILMENT	1	0	4.0	3.3573232
4334	NEUTRAL	0	0	3.8	3.45115
4337	NEUTRAL	0	0	1.8	3.3467958
4343	CONTRADICTION	2	0	3.3	3.4299185
4345	CONTRADICTION	2	2	3.3	3.6877933
4352	CONTRADICTION	2	0	3.4	3.236146
4353	ENTAILMENT	1	0	4.7	3.2560198
4355	NEUTRAL	0	0	1.0	3.2765956
4356	NEUTRAL	0	0	1.0	3.3355255
4358	NEUTRAL	0	0	1.0	3.2016418
4362	NEUTRAL	0	0	2.8	3.080016
4366	NEUTRAL	0	0	3.1	3.0167053
4367	NEUTRAL	0	0	3.6	3.0706747
4368	NEUTRAL	0	0	2.8	3.310313
4372	CONTRADICTION	2	0	3.8	3.3619082
4373	ENTAILMENT	1	0	5.0	3.1594703
4374	CONTRADICTION	2	0	3.0	3.240232
4375	NEUTRAL	0	0	2.1	3.3377
4380	ENTAILMENT	1	0	4.9	3.5768943
4383	CONTRADICTION	2	0	2.9	3.4398518
4384	ENTAILMENT	1	0	4.8	3.4304192
4389	ENTAILMENT	1	0	5.0	3.340523
4391	ENTAILMENT	1	0	4.3	3.6393003
4397	ENTAILMENT	1	0	4.3	3.5213525
4399	CONTRADICTION	2	0	3.5	3.3221345
4400	ENTAILMENT	1	0	4.9	3.4249966
4402	ENTAILMENT	1	0	5.0	3.2179205
4403	CONTRADICTION	2	0	3.6	3.2896872
4404	ENTAILMENT	1	0	4.9	3.4396539
4405	CONTRADICTION	2	0	3.6	3.327405
4406	ENTAILMENT	1	0	5.0	3.2912183
4409	ENTAILMENT	1	0	4.4	3.5818412
4413	ENTAILMENT	1	0	3.8	3.5334878
4415	NEUTRAL	0	0	3.8	3.4500856
4416	ENTAILMENT	1	0	4.8	3.7299492
4419	CONTRADICTION	2	0	3.5	3.8802094
4420	NEUTRAL	0	0	1.0	3.564722
4421	NEUTRAL	0	0	1.0	3.762306
4422	NEUTRAL	0	0	1.0	3.853643
4423	NEUTRAL	0	0	1.0	3.8172493
4424	NEUTRAL	0	0	1.0	3.3622575
4425	ENTAILMENT	1	0	4.6	3.4330907
4427	ENTAILMENT	1	0	4.4	3.2374153
4428	NEUTRAL	0	0	4.1	3.0792923
4430	NEUTRAL	0	0	2.5	3.1981018
4433	NEUTRAL	0	0	3.0	3.2690892
4434	ENTAILMENT	1	0	4.4	3.094278
4435	CONTRADICTION	2	0	4.4	3.2080503
4436	ENTAILMENT	1	0	4.2	3.1422093
4437	CONTRADICTION	2	0	4.4	2.9467232
4438	NEUTRAL	0	0	1.0	3.1797209
4441	NEUTRAL	0	0	1.0	3.0586233
4444	CONTRADICTION	2	0	3.2	3.3473706
4448	NEUTRAL	0	0	2.2	3.2544396
4449	NEUTRAL	0	0	2.1	3.3047237
4450	NEUTRAL	0	0	1.9	3.2614567
4451	NEUTRAL	0	0	2.0	3.255333
4452	ENTAILMENT	1	0	4.7	3.4812174
4453	CONTRADICTION	2	0	3.3	3.4748156
4455	CONTRADICTION	2	0	3.3	3.6211789
4456	NEUTRAL	0	0	4.0	3.5598981
4459	CONTRADICTION	2	0	3.5	3.5078433
4460	ENTAILMENT	1	0	4.4	3.5468264
4461	ENTAILMENT	1	0	4.6	3.4846187
4462	CONTRADICTION	2	0	3.5	3.4727926
4463	ENTAILMENT	1	0	4.45	3.399572
4465	NEUTRAL	0	0	3.5	3.486712
4466	NEUTRAL	0	0	2.4	3.4813542
4467	NEUTRAL	0	0	3.6	3.4857352
4470	ENTAILMENT	1	0	4.8	3.599413
4474	NEUTRAL	0	0	1.0	3.5236137
4475	NEUTRAL	0	0	1.0	3.5114143
4476	NEUTRAL	0	0	1.1	3.3738797
4478	NEUTRAL	0	0	1.0	3.5359235
4479	ENTAILMENT	1	0	4.6	3.1382308
4480	CONTRADICTION	2	0	3.0	3.2754736
4482	CONTRADICTION	2	0	3.5	3.444736
4483	NEUTRAL	0	0	1.0	3.6808844
4484	NEUTRAL	0	0	1.0	3.556711
4485	NEUTRAL	0	0	1.0	3.3913653
4488	NEUTRAL	0	0	4.435	3.3142776
4489	CONTRADICTION	2	0	4.5	3.2641447
4491	NEUTRAL	0	0	3.4	3.3628607
4493	NEUTRAL	0	0	3.1	3.3140597
4494	ENTAILMENT	1	0	4.6	3.3515072
4495	NEUTRAL	0	0	3.3	3.258988
4496	NEUTRAL	0	0	4.3	3.3533952
4499	ENTAILMENT	1	0	4.9	3.5831835
4500	CONTRADICTION	2	0	3.4	3.6407359
4502	NEUTRAL	0	0	3.9	3.623056
4504	NEUTRAL	0	0	1.8	3.7312725
4506	NEUTRAL	0	0	3.4	3.6398785
4508	ENTAILMENT	1	0	4.9	3.0851626
4510	ENTAILMENT	1	0	5.0	3.475302
4512	NEUTRAL	0	0	1.1	3.4428658
4518	CONTRADICTION	2	0	3.5	3.0885887
4521	NEUTRAL	0	0	2.2	3.1528606
